[6.217904427566849e-11, 7.124347735871818e-11, 5.515021816200558e-11, 5.19754138112885e-11, 4.331010972476028e-11, 4.6158786787610744e-11, 3.782893192972438e-11, 6.550431437611414e-11, 4.84495745325843e-11, 6.885519051313831e-11, 4.71706244901514e-11, 4.3759968950454015e-11, 7.158523910803231e-11, 4.3520665992174e-11, 5.642809226210362e-11, 6.041456152166605e-11]
[7.138388253999442e-11, 5.529497495667893e-11, 5.03336427805068e-11, 5.48411482845059e-11, 7.072374069266273e-11, 6.058311421122341e-11, 4.77201357936529e-11, 5.468019600182604e-11, 4.950871577455099e-11, 5.100011799555561e-11, 4.549715057016098e-11, 4.753175378674944e-11, 4.7665066807479255e-11, 4.9892624970854794e-11, 6.520525409108863e-11, 6.620713517573719e-11]
[7.679025163940508e-11, 5.877424429887805e-11, 5.429126799924521e-11, 5.850029969009581e-11, 7.220074585838523e-11, 5.893258583916832e-11, 5.73602742563035e-11, 5.898240443208723e-11, 5.4817182297885484e-11, 5.255498421798734e-11, 6.524077694185925e-11, 5.50269977525182e-11, 5.2912971309202333e-11, 7.00074164316125e-11, 6.718155066855614e-11, 4.8059121062646966e-11]
[6.065964615857218e-11, 6.543114816600295e-11, 6.593077804655824e-11, 4.962173521696672e-11, 4.677651388655627e-11, 6.565720670509587e-11, 5.1149496366373085e-11, 6.860078120789906e-11, 5.84905284737825e-11, 4.516143752303746e-11, 5.799251260684664e-11, 4.865587463951123e-11, 7.056665664624279e-11, 4.8371046625677896e-11, 5.14680697130747e-11, 6.120406674476832e-11]
[6.284646648575338e-11, 6.332567473505637e-11, 5.535023197871778e-11, 5.379301232933568e-11, 7.001082352999941e-11, 4.4519528211627346e-11, 6.413241304988234e-11, 4.1096762325625403e-11, 4.4497747481902784e-11, 4.1021298386548425e-11, 4.67802035867592e-11, 6.59053217762208e-11, 4.446056079118024e-11, 4.855056008470743e-11, 6.545471130019761e-11, 5.945895135102206e-11]
[6.822961374376185e-11, 7.234469985414322e-11, 4.95102323653791e-11, 5.219465425193992e-11, 7.157111669363866e-11, 5.063201660758973e-11, 5.1389389895945086e-11, 5.697104251994112e-11, 5.1373134865416176e-11, 5.2412926796577824e-11, 5.216378557140059e-11, 6.837733935485227e-11, 4.671037265714826e-11, 5.193687917980733e-11, 5.277047586924099e-11, 4.8075480508553605e-11]
[5.900020232893248e-11, 6.05968121322617e-11, 6.334629883577262e-11, 5.986535038921351e-11, 5.687396200529331e-11, 6.8111380377388e-11, 5.988787379711697e-11, 5.772921786079887e-11, 5.925302019205123e-11, 5.4578863923865745e-11, 6.546491979411893e-11, 5.780934568243669e-11, 5.602507341112919e-11, 6.162563751025747e-11, 6.798009257425937e-11, 5.2920276662421564e-11]
[5.604597888163121e-11, 5.004766800937318e-11, 4.8415749124628893e-11, 5.3695895850951904e-11, 4.668009301218128e-11, 4.5964386278692975e-11, 7.116425812296984e-11, 5.953756350145997e-11, 4.86419728486351e-11, 7.049587261209814e-11, 6.835452982654512e-11, 6.144080004340562e-11, 5.933848910134504e-11, 6.791253220369111e-11, 6.830675843021614e-11, 5.748134331159604e-11]
[6.916663922974755e-11, 6.40043491704592e-11, 6.939955265632407e-11, 5.776130229944184e-11, 5.832353620318041e-11, 6.424189031160552e-11, 6.79330261149438e-11, 6.596526720683081e-11, 7.166254157798113e-11, 6.663796732136875e-11, 6.566434261268805e-11, 7.14598226474418e-11, 6.194451049445132e-11, 6.343708378518234e-11, 6.342256062939602e-11, 5.7520013468426914e-11]
[6.289224072559557e-11, 6.495396142711485e-11, 7.147330546304017e-11, 6.19720231493384e-11, 6.076541072623095e-11, 5.316676069131601e-11, 5.612398396498636e-11, 5.663632163454241e-11, 5.86668165546726e-11, 5.899986515358263e-11, 5.699573993309241e-11, 6.107438293342446e-11, 5.847686118574695e-11, 5.959706785062202e-11, 5.3608656656782966e-11, 4.7849881025844416e-11]
