[5.176766448020511e-11, 5.1438171965607843e-11, 4.4779485073518255e-11, 5.1257371197474954e-11, 5.444423490251818e-11, 4.737310782232501e-11, 4.9761915103607743e-11, 5.327546822572918e-11, 5.3586227703802694e-11, 5.886142872428347e-11, 5.1582725550762896e-11, 4.754386808043988e-11, 7.250252643861797e-11, 4.853742647031919e-11, 7.283652967123912e-11, 6.689437290893779e-11, 6.496575036929556e-11]
[4.386549585738121e-11, 7.157207956332733e-11, 4.803222956564333e-11, 6.806160934567834e-11, 4.995667094834344e-11, 4.607348501807883e-11, 5.62252323936933e-11, 6.959390858532592e-11, 4.945164592420873e-11, 4.766488843975962e-11, 7.154381031433531e-11, 6.93716733646476e-11, 6.940997665268129e-11, 6.961872326437787e-11, 6.896627947173261e-11, 7.121056730932333e-11, 6.19187680113307e-11]
[5.898491317404942e-11, 4.975640428798582e-11, 5.5883883858777016e-11, 6.79331467363897e-11, 5.2118085342608855e-11, 6.110522713878881e-11, 5.100783939448467e-11, 4.722781427962136e-11, 6.253823969969478e-11, 5.7655074391497996e-11, 5.609477982272703e-11, 5.106388135189645e-11, 6.411353556122371e-11, 5.430375445696604e-11, 6.586765179533392e-11, 6.261735150179158e-11, 4.90068630326397e-11]
[5.4053946922579055e-11, 5.1583063509002206e-11, 5.158277041813231e-11, 4.7803708215938976e-11, 6.811854641313058e-11, 4.5083486046994435e-11, 6.671311402282851e-11, 4.256286587125879e-11, 3.429715718695643e-11, 4.903022517961881e-11, 6.661539217563512e-11, 4.5943030799441185e-11, 6.779136116832166e-11, 5.215020850513214e-11, 5.1170418301964523e-11, 5.230726323048211e-11, 4.655350853967087e-11]
[5.743771378356749e-11, 5.453151888032661e-11, 4.8734406674835987e-11, 5.509964982580145e-11, 4.5194588268526466e-11, 4.7557907872336643e-11, 5.553164607013248e-11, 4.7592644743830594e-11, 6.741354606415256e-11, 6.182394703820735e-11, 5.6424119665354025e-11, 4.558742937739844e-11, 4.738311911140763e-11, 4.6563479327973045e-11, 4.367315389313324e-11, 4.2295367811948753e-11, 5.790266010292031e-11]
[6.032536615943157e-11, 6.101341431420888e-11, 4.9041666102230914e-11, 5.6485112435177684e-11, 5.818083107495474e-11, 4.75380527537663e-11, 4.3265918572726193e-11, 5.1509307528126825e-11, 5.311497974225466e-11, 5.487408642874305e-11, 5.248181503155045e-11, 6.34109220768427e-11, 6.988330222964602e-11, 7.040325930120899e-11, 7.274667671382801e-11, 6.945659078421642e-11, 5.6152887544460813e-11]
[7.063426835601775e-11, 5.733268388834394e-11, 7.112898468439117e-11, 7.020988091139673e-11, 4.859892441350165e-11, 5.1373728224595285e-11, 4.925281732814785e-11, 4.473548797897324e-11, 5.253726278186748e-11, 5.843854032187978e-11, 5.1278652340194273e-11, 7.125096510069637e-11, 5.147100503630792e-11, 7.374280952057782e-11, 7.268901220952138e-11, 4.990792012171037e-11, 6.417656188283359e-11]
[5.017138069745469e-11, 5.0534608723005114e-11, 5.23304494997667e-11, 7.381372682466095e-11, 5.452625116062385e-11, 5.1913441140456936e-11, 4.8231307260761485e-11, 4.831798387892294e-11, 4.7732052063100505e-11, 7.211197894736086e-11, 7.270628084634381e-11, 5.06875319571585e-11, 5.79475662249729e-11, 5.354807958611399e-11, 7.006386060798443e-11, 6.974758497304405e-11, 4.8179312319226724e-11]
[6.828130992485446e-11, 7.090685832482283e-11, 7.370901383662974e-11, 6.793578425186982e-11, 6.67319048406182e-11, 5.5596629056628655e-11, 5.237538367615003e-11, 5.23072448016131e-11, 4.743691261833059e-11, 6.989483028863471e-11, 5.2776746157214205e-11, 4.628710929346918e-11, 5.067549844023884e-11, 4.982464178896461e-11, 5.108152740989014e-11, 4.174540352808132e-11, 5.876540460984969e-11]
[6.245852263369351e-11, 6.186949763836017e-11, 6.080760215844993e-11, 7.330168707114655e-11, 6.160231044964569e-11, 5.6034911759302266e-11, 5.978488472113239e-11, 7.072377638680622e-11, 5.670918799105631e-11, 5.144982723322307e-11, 5.551093428597779e-11, 7.091334886888632e-11, 6.1287900538282e-11, 5.882510872364459e-11, 6.31776075427194e-11, 7.250407374924598e-11, 5.422802589637443e-11]
[5.910220705443776e-11, 6.020917288553945e-11, 6.923778944061867e-11, 5.989893001974143e-11, 5.982789579911094e-11, 6.936152995332972e-11, 5.920561943226372e-11, 5.7254482718796266e-11, 6.57530649045376e-11, 6.244714635871672e-11, 5.898100977530375e-11, 6.291555764795383e-11, 6.322124831431332e-11, 6.706557185913842e-11, 6.14597830460057e-11, 7.41791378739617e-11, 5.240882464627652e-11]
[6.129237130097381e-11, 5.54103090975556e-11, 6.037300446132315e-11, 6.11676242674743e-11, 5.2616483857008416e-11, 4.890478511767108e-11, 6.563374060501896e-11, 4.6104893503104194e-11, 5.5723986812723805e-11, 6.385095323912741e-11, 6.79168339008285e-11, 7.040159935712071e-11, 6.987432210208651e-11, 7.27147146439525e-11, 7.176651545678582e-11, 7.394783524027242e-11, 5.6766109994787455e-11]
[4.606911937378878e-11, 4.839219029895896e-11, 5.4621855868515215e-11, 4.632664689453684e-11, 4.3077742070055946e-11, 4.7759024356296705e-11, 5.1342810294610916e-11, 5.2707211323620634e-11, 5.6626559496704154e-11, 7.162806331923715e-11, 6.784841822555743e-11, 6.541282956185335e-11, 7.464270823289689e-11, 7.018624350754757e-11, 6.16754929130234e-11, 6.103147179811217e-11, 6.451719801390435e-11]
[5.744995031230528e-11, 4.066570076706366e-11, 4.424308950240128e-11, 4.957195066978882e-11, 5.434077645411574e-11, 4.323648966342093e-11, 4.5260337775937014e-11, 4.4303271688629675e-11, 4.867312934075664e-11, 5.4256570592109853e-11, 5.137559862369024e-11, 6.01555413214464e-11, 6.679384839568972e-11, 6.423260499971776e-11, 7.024372974152087e-11, 7.259657564067904e-11, 4.294881844035372e-11]
[5.248684419091887e-11, 4.404310486187012e-11, 5.1208935349228885e-11, 7.268035649612195e-11, 6.705652022043278e-11, 7.102418322655091e-11, 4.549506563813713e-11, 5.323498494059887e-11, 4.3640496689304416e-11, 4.224940540973195e-11, 6.060033501801409e-11, 5.630389682127308e-11, 7.138789054538264e-11, 5.647361394726517e-11, 5.7599469012397477e-11, 7.18614871668195e-11, 4.1154349084095095e-11]
[6.597386859222265e-11, 7.358449274555192e-11, 6.217259678723305e-11, 6.514202186857139e-11, 6.153668365188581e-11, 4.898885988654637e-11, 6.756589599821024e-11, 5.713089127225577e-11, 5.079169673492539e-11, 4.6215408370641423e-11, 5.402592535212074e-11, 4.826795826108202e-11, 7.132330324379276e-11, 4.7606302440808357e-11, 4.5078685685448234e-11, 4.1948024380812045e-11, 5.981465271945935e-11]
[5.985263352470589e-11, 5.970094248298202e-11, 6.188175479350344e-11, 6.572665872774127e-11, 6.887515943140482e-11, 7.081275571339098e-11, 5.889049895622898e-11, 6.06550054751178e-11, 5.813522561748802e-11, 6.203368922525889e-11, 5.668633648425192e-11, 5.380993056268885e-11, 6.44654325103694e-11, 6.487448574905449e-11, 7.779284897155913e-11, 7.220640951417436e-11, 4.390465475803274e-11]
[5.3564487135427844e-11, 5.663396768950594e-11, 6.980982582396933e-11, 6.898311055413199e-11, 5.632952847449859e-11, 5.2843095415836746e-11, 5.7931513970934833e-11, 5.2247757851223016e-11, 4.999702945236145e-11, 5.486864839022703e-11, 5.3604264165834365e-11, 5.383461891484181e-11, 7.449252559544587e-11, 4.748368440403977e-11, 4.621538043068031e-11, 4.7205894726506e-11, 5.950892745800933e-11]
[6.820695637561334e-11, 7.154343661056185e-11, 7.193879783346797e-11, 6.804532532978253e-11, 7.008775191207746e-11, 6.762011791670255e-11, 6.896216901032472e-11, 6.950486808045528e-11, 6.967320073576161e-11, 7.176398612363501e-11, 6.999654067998758e-11, 6.730114101623703e-11, 6.884942836223999e-11, 6.823362766408593e-11, 6.72562671045979e-11, 7.473014408270151e-11, 6.720441773180765e-11]
[4.1568099446170766e-11, 4.142518744256579e-11, 4.9469790117060616e-11, 4.979655372951356e-11, 5.2555989047069196e-11, 7.159089405571089e-11, 5.10677639549682e-11, 5.025048958158567e-11, 4.748324503885249e-11, 4.95173832200201e-11, 5.496218799408112e-11, 6.991167054465587e-11, 6.542060897378925e-11, 5.6659968271977227e-11, 7.291251295815044e-11, 7.477786361059861e-11, 3.9284384092863544e-11]
[7.075751570165735e-11, 7.042180036636047e-11, 6.305189513531411e-11, 6.417386988741636e-11, 5.640833947100662e-11, 5.265648477408247e-11, 5.361764585612872e-11, 4.5894265937639387e-11, 6.081604797864022e-11, 6.080909156998304e-11, 4.516427835402032e-11, 5.8152988822380555e-11, 5.992591976576154e-11, 4.546553534609867e-11, 3.991505628124895e-11, 4.165179803255054e-11, 6.709646474567062e-11]
[5.456951368349561e-11, 4.915211041549275e-11, 4.413408906498108e-11, 4.5383687346341936e-11, 5.6882672802218046e-11, 4.959920103944549e-11, 4.9157360218253875e-11, 5.100625646157114e-11, 7.023673427820744e-11, 6.860012459914587e-11, 6.722179524536941e-11, 7.007158836565211e-11, 6.157078485758201e-11, 7.294715375770893e-11, 6.546551435326417e-11, 6.256847132580244e-11, 5.96441045861021e-11]
[7.183185513690062e-11, 6.759700017092827e-11, 6.611745580435081e-11, 6.589950795145551e-11, 6.337875360176568e-11, 6.605697757057367e-11, 6.782407426343115e-11, 5.423121800194829e-11, 6.701661263686813e-11, 4.847023802881073e-11, 4.287502598739715e-11, 3.915928607487667e-11, 4.4133196773174433e-11, 4.673917884457944e-11, 4.7260357906446215e-11, 7.419807841306032e-11, 6.546815693328194e-11]
[7.117100151353296e-11, 6.890519751041371e-11, 6.952969664662701e-11, 7.055701594816284e-11, 6.693303143887994e-11, 6.22671461718725e-11, 6.459111414664957e-11, 6.26236116117186e-11, 6.212325919633939e-11, 7.024062430823648e-11, 7.34994884600509e-11, 6.869300334991462e-11, 7.203723810801535e-11, 6.67309200161817e-11, 6.838862065355614e-11, 6.756630002887093e-11, 5.7452371161216724e-11]
[6.743688609507672e-11, 6.44810020646565e-11, 6.930994778550855e-11, 7.160395349821993e-11, 6.592846419831776e-11, 7.24302320268931e-11, 6.615172591762814e-11, 6.548695123300125e-11, 5.814218294607511e-11, 6.95592526240064e-11, 6.361939065947429e-11, 6.257922222032831e-11, 5.697456929409088e-11, 5.766469299260754e-11, 7.057489453450608e-11, 7.249717629873033e-11, 6.607953327027598e-11]
[4.5756045384875135e-11, 4.9616157549625235e-11, 5.6866437713553395e-11, 4.432442136923884e-11, 4.0533585885091465e-11, 4.684918134886185e-11, 4.3052821443491e-11, 6.778216774356953e-11, 4.744395320331087e-11, 6.764199984883617e-11, 6.562464613246453e-11, 5.4870873277550903e-11, 6.372249833902853e-11, 6.602568193483198e-11, 6.571036708734425e-11, 6.643532852068467e-11, 5.477224336559399e-11]
[5.073803580057706e-11, 4.938845634705006e-11, 7.478173014094866e-11, 5.0154391085687334e-11, 4.8360625599026164e-11, 4.509539381338048e-11, 4.240341915041092e-11, 5.565247254350233e-11, 5.33207284253738e-11, 4.4401069834400393e-11, 4.5939348135677024e-11, 5.598405725611119e-11, 6.180158418306632e-11, 6.051355595514824e-11, 7.204985662520833e-11, 7.760611411346773e-11, 4.3946884670745286e-11]
[7.194685450867153e-11, 6.884707028255368e-11, 7.008357088931821e-11, 6.161696990238958e-11, 6.43234386328179e-11, 6.998994940297605e-11, 6.527630562181687e-11, 5.59233462543511e-11, 5.4746357896143024e-11, 6.132081124188379e-11, 6.701489165821338e-11, 7.038679114567124e-11, 6.923539449991588e-11, 6.282759709085056e-11, 7.053214765343607e-11, 7.529345252754402e-11, 5.345754273213221e-11]
[5.1338800018498614e-11, 6.639959933082813e-11, 6.921770814490491e-11, 5.573423611972082e-11, 4.410625414341337e-11, 5.0191832282668903e-11, 5.876479360742533e-11, 6.560495641078814e-11, 4.879584281413855e-11, 4.366573428728727e-11, 6.623125146620021e-11, 6.658145996164371e-11, 5.428199735771913e-11, 6.624222803596983e-11, 7.011716414681137e-11, 6.995080486134377e-11, 4.236044780995255e-11]
[6.663604021195538e-11, 5.383634654233259e-11, 6.426156481624102e-11, 5.968342636873399e-11, 5.403323462434477e-11, 5.334669645982961e-11, 6.344051641266042e-11, 6.383860140351112e-11, 5.392998675476724e-11, 5.7425995566063795e-11, 4.8993992698140683e-11, 4.5497928513386355e-11, 4.307622971933729e-11, 4.773678857241283e-11, 5.2957034283207046e-11, 4.657910076165026e-11, 7.195798809836482e-11]
[4.128561433913427e-11, 6.107324543560576e-11, 5.378320496703458e-11, 4.379431347783689e-11, 4.641432483817902e-11, 4.6309505984330736e-11, 5.1558318390030496e-11, 6.941563635865584e-11, 4.745537552243761e-11, 4.543001853325254e-11, 6.68921421587122e-11, 6.586394495590488e-11, 5.7090510771325413e-11, 6.777399043918779e-11, 6.145986694751554e-11, 6.573835667326306e-11, 5.985376059818463e-11]
[5.023325930289968e-11, 5.6435085829323787e-11, 5.480413379655267e-11, 4.8193305566221374e-11, 5.6129404483065415e-11, 5.5853994528233027e-11, 6.216354693473026e-11, 5.248066371036469e-11, 6.880366549023194e-11, 6.496822161628102e-11, 5.62680893311021e-11, 4.575667142371636e-11, 5.339728000063142e-11, 5.2709625896973274e-11, 5.5746452532221165e-11, 4.650671053331809e-11, 6.840167140498391e-11]
[4.47646435750797e-11, 4.6955886188957794e-11, 4.640272765800622e-11, 4.967111460752111e-11, 4.248096618156749e-11, 5.588965444026591e-11, 6.677076252812241e-11, 4.879679047152393e-11, 5.6086979320022826e-11, 5.310886976386826e-11, 5.456410568010688e-11, 6.130428607139453e-11, 6.199569790339818e-11, 6.06341563712981e-11, 6.057090743840392e-11, 5.879297776780669e-11, 4.310069852592164e-11]
[4.959540207929988e-11, 5.5424680617682215e-11, 4.786030325885515e-11, 6.68242747349042e-11, 5.901866334947863e-11, 4.6189844147500564e-11, 6.188222438619278e-11, 5.0738188846148864e-11, 7.159382710086195e-11, 5.685654701308908e-11, 6.011795058977142e-11, 6.145806997000688e-11, 6.330979086115998e-11, 5.4939202410070114e-11, 6.812920392493759e-11, 5.310658000528689e-11, 3.915338049938049e-11]
[7.306183627945607e-11, 4.5175755553332885e-11, 4.2429682745177545e-11, 4.762306871181771e-11, 5.010758273094428e-11, 5.963389794260241e-11, 5.3883025789079853e-11, 5.373098048956963e-11, 4.744590511629743e-11, 6.477829216863129e-11, 5.937155740970321e-11, 4.502202470680823e-11, 6.903494738269246e-11, 4.96845106956852e-11, 7.334930210641697e-11, 6.841442555925627e-11, 5.91118852870157e-11]
[4.732061830360595e-11, 3.802261988368098e-11, 5.0832703628191036e-11, 5.412243859727939e-11, 4.5920270599526345e-11, 4.885762161713741e-11, 5.508965106974265e-11, 4.527207679008134e-11, 4.5491330790951467e-11, 4.7544581842453106e-11, 7.101842363336362e-11, 5.417968842950286e-11, 5.054149548437304e-11, 4.919449892411662e-11, 5.107686158941334e-11, 5.927739570065736e-11, 3.627155839687175e-11]
[7.240831144327495e-11, 7.704082031541967e-11, 6.085881488226586e-11, 6.269622288655618e-11, 4.59866277908747e-11, 4.34746666366681e-11, 4.361507765948726e-11, 3.989433324077284e-11, 4.593619399023228e-11, 4.210868855026035e-11, 4.2273614318287356e-11, 4.8200639466200285e-11, 6.141643435029467e-11, 4.0939788744861256e-11, 4.2403295762620005e-11, 4.0700894772672665e-11, 5.3109964423138546e-11]
[6.43424604333683e-11, 5.578913185818636e-11, 5.831478095854138e-11, 5.715978020604868e-11, 5.213718789045092e-11, 5.868133882475694e-11, 5.69944512739365e-11, 5.246728359757638e-11, 5.716242339982915e-11, 5.385887717021362e-11, 6.008194961907926e-11, 5.980251221828868e-11, 7.290239980560275e-11, 6.624141769865225e-11, 7.390565593389026e-11, 7.262016899976814e-11, 5.136377350179673e-11]
[7.178285799139907e-11, 4.890272196461518e-11, 4.6301993866752136e-11, 5.120995505903187e-11, 5.423456119292689e-11, 5.879051790079455e-11, 4.7506803405075046e-11, 5.988471126973791e-11, 5.992550021138432e-11, 7.088805942651428e-11, 5.4330930045010744e-11, 5.253378583959645e-11, 5.4848316810654326e-11, 6.027239512028907e-11, 5.301197375476714e-11, 4.882180724848364e-11, 6.869862976825959e-11]
[4.5729027055461304e-11, 5.228396115834128e-11, 4.657198963200046e-11, 5.132139191407447e-11, 4.534135316525341e-11, 4.6185423423235787e-11, 6.393069407998722e-11, 6.643676997328549e-11, 5.3796315452543136e-11, 5.0113355940755115e-11, 6.590047630553144e-11, 6.879440137189548e-11, 6.805606577205129e-11, 6.793663847504562e-11, 7.296448198219141e-11, 6.562617897925985e-11, 5.539678391520234e-11]
[5.3561097105202414e-11, 5.388102166046631e-11, 5.879735815899229e-11, 6.268539726484712e-11, 5.639186669764028e-11, 5.409017398397425e-11, 5.637337220177231e-11, 5.494337438151732e-11, 5.832604553108245e-11, 5.0658701655821136e-11, 6.843878083376937e-11, 5.919678050521215e-11, 5.18232521028302e-11, 4.859416975518251e-11, 7.375722680954663e-11, 7.386841027172923e-11, 3.782387330816732e-11]
[6.305799457496221e-11, 5.719444238083151e-11, 6.971259124719265e-11, 6.923018654039817e-11, 5.720077301347092e-11, 6.591338059988775e-11, 4.675600203863242e-11, 4.6802587442160385e-11, 6.914754824011761e-11, 5.0491905513540814e-11, 4.992955653433994e-11, 6.914046948209662e-11, 4.901563822011256e-11, 7.139158145916864e-11, 7.114251267259887e-11, 4.414596565100628e-11, 6.221930126465966e-11]
[5.039692917243143e-11, 4.948189842240644e-11, 4.853617893078573e-11, 6.235206825798925e-11, 4.35137636127541e-11, 5.3448411111423064e-11, 6.273023529378953e-11, 4.860723510066021e-11, 6.378858684795974e-11, 7.07400969218681e-11, 6.99538286153987e-11, 6.826182420056783e-11, 6.815604593102228e-11, 6.598092654243598e-11, 6.847785383547153e-11, 7.75627122387654e-11, 5.693248057545218e-11]
[5.949402612387115e-11, 5.914480905788174e-11, 5.681068919402252e-11, 6.009125481068407e-11, 4.8040919712352864e-11, 6.655144115427246e-11, 6.254725021267679e-11, 4.6465881921608316e-11, 4.608090168787998e-11, 5.357482281177715e-11, 4.756808743557174e-11, 4.73428747142685e-11, 5.021385555662321e-11, 6.157881360573453e-11, 5.438890190470085e-11, 5.680885499988148e-11, 5.961087279084608e-11]
[6.5843915375658e-11, 6.651998154878883e-11, 6.882372434455963e-11, 6.59089532502193e-11, 5.710105556746958e-11, 6.027056932012888e-11, 5.6979699264066315e-11, 7.218270542009473e-11, 6.017661462704013e-11, 6.723696038700684e-11, 7.04905376163643e-11, 6.951256265462862e-11, 7.167299495430513e-11, 6.981469311883966e-11, 6.85094869089845e-11, 6.962422218219185e-11, 6.022149750269585e-11]
[6.137341551922228e-11, 5.949786257474335e-11, 6.432063045888282e-11, 6.403885207142557e-11, 6.603910722765955e-11, 6.265539268611187e-11, 6.391295877785034e-11, 6.418605372278384e-11, 6.201688627932732e-11, 5.825447769784105e-11, 5.854808259797393e-11, 5.8097323959591934e-11, 5.921935233495931e-11, 6.451389059761504e-11, 6.269506408772316e-11, 6.886055325249309e-11, 4.275760146439705e-11]
[6.46204641836808e-11, 4.895950430153448e-11, 6.475150967232281e-11, 5.174248532610122e-11, 6.490179197024792e-11, 6.277678010613382e-11, 5.15954465618701e-11, 6.439989161614693e-11, 6.177134137633416e-11, 5.28840866984489e-11, 5.470471465670252e-11, 6.610330650968582e-11, 4.868118726100781e-11, 5.154747051887833e-11, 5.792646182612741e-11, 7.171157322268846e-11, 6.043967957735781e-11]
[5.495129926203245e-11, 5.3061690122382323e-11, 5.645370510398938e-11, 5.6322502198267124e-11, 5.226266139649477e-11, 4.8865011548451117e-11, 6.896326409113197e-11, 5.1580572326189917e-11, 4.894359257304391e-11, 6.963054260813804e-11, 7.102106449010058e-11, 5.4463859374764125e-11, 6.959231704935729e-11, 7.382466337946103e-11, 7.390833012550934e-11, 7.400956812633851e-11, 5.5266014220177694e-11]
[5.4154618947940586e-11, 5.862446823900097e-11, 5.862103745816183e-11, 6.062803154737765e-11, 4.981778187449004e-11, 4.8897085545740976e-11, 5.3838710545104233e-11, 4.1615506693702365e-11, 5.536247066771139e-11, 5.3504738725629915e-11, 4.5180172130375156e-11, 4.580882822555287e-11, 5.14641392953743e-11, 5.5082596004644107e-11, 5.4827607736178713e-11, 6.096096524478829e-11, 5.5442866175288966e-11]
[6.675269423341942e-11, 6.125197932011351e-11, 5.612872569378937e-11, 6.608077976005574e-11, 6.210869665270293e-11, 5.838572526275194e-11, 5.899233355471152e-11, 6.720650703998194e-11, 6.637583752072692e-11, 6.09858651229228e-11, 6.670888373095962e-11, 6.762004733770463e-11, 6.626754559594447e-11, 6.843194663558874e-11, 7.07448656507992e-11, 7.234339180542941e-11, 6.218239970871922e-11]
[6.464003853948053e-11, 6.006989835154832e-11, 5.0717507303763865e-11, 4.7449609955489595e-11, 4.006252483357042e-11, 4.4969579398495285e-11, 6.618438300585954e-11, 5.425977539922953e-11, 4.780194610114592e-11, 5.091390058923818e-11, 4.5714767404669643e-11, 5.4592000638290714e-11, 5.780691611868155e-11, 6.83771806145929e-11, 5.838584384998271e-11, 5.8002564267450724e-11, 4.9880741750277173e-11]
[5.402180656429566e-11, 5.6512290783371555e-11, 5.056975517851816e-11, 4.5715043591573175e-11, 4.190499872540925e-11, 7.11815921135928e-11, 5.020483979383807e-11, 4.125284650905062e-11, 4.777607470451967e-11, 4.772603536049588e-11, 5.085187113680064e-11, 7.099917839469597e-11, 5.7349346231108245e-11, 6.930292211261591e-11, 6.498439727319558e-11, 6.500274116924413e-11, 5.891619683369539e-11]
[6.637585370401598e-11, 6.333300844888681e-11, 6.399988135607935e-11, 6.643647953956232e-11, 5.052293213423812e-11, 6.91986641973728e-11, 4.934321199126357e-11, 5.729645992197901e-11, 6.892278391221206e-11, 6.398331107092848e-11, 6.132501160210767e-11, 7.380809843014842e-11, 6.938288608621287e-11, 6.382140649827865e-11, 4.943511923969681e-11, 5.2700344661813335e-11, 6.442224747727725e-11]
[6.576759275163867e-11, 7.60581572185173e-11, 6.199071622625668e-11, 6.23115041474295e-11, 5.5822746048175124e-11, 4.688617292361052e-11, 4.758059187186083e-11, 7.104619233937984e-11, 5.142444645083893e-11, 4.868736216733092e-11, 6.991377052612938e-11, 5.526130107008411e-11, 7.347336652232866e-11, 6.927490507665994e-11, 4.6613683890366084e-11, 4.012512399055795e-11, 6.57811243320207e-11]
[6.95273340305328e-11, 6.815943040225874e-11, 7.055326109603922e-11, 7.085627066678726e-11, 5.907226083128248e-11, 6.494499064858854e-11, 7.034575725290727e-11, 5.325508502899867e-11, 4.865650186309415e-11, 4.943553622867249e-11, 4.919251447132356e-11, 4.673439678447325e-11, 4.5171106306513284e-11, 4.9601540534876315e-11, 4.6161202696514e-11, 4.01217984755343e-11, 5.6511553690874675e-11]
